id,hub_station_id,borne_id,heure_debut,heure_fin,kwh_consommes,origine,statut
session_1970,hub_rabat,hub_rabat_borne_3,2025-03-04 19:13:00,2025-03-04 19:56:00,11.9,reservee,terminee
session_1971,hub_rabat,hub_rabat_borne_4,2025-03-04 17:25:00,2025-03-04 18:14:00,32.4,reservee,terminee
session_1972,hub_rabat,hub_rabat_borne_4,2025-03-04 18:13:00,2025-03-04 19:16:00,38.2,reservee,terminee
session_1973,hub_rabat,hub_rabat_borne_2,2025-03-05 11:14:00,2025-03-05 12:42:00,27.9,walk_in,terminee
session_1974,hub_rabat,hub_rabat_borne_6,2025-03-05 14:58:00,2025-03-05 16:11:00,23.3,walk_in,terminee
session_1975,hub_rabat,hub_rabat_borne_5,2025-03-05 22:00:00,2025-03-05 22:37:00,20.2,reservee,terminee
session_1976,hub_rabat,hub_rabat_borne_4,2025-03-05 16:38:00,2025-03-05 18:00:00,38.8,walk_in,terminee
session_1977,hub_rabat,hub_rabat_borne_3,2025-03-06 17:33:00,2025-03-06 18:40:00,5.5,walk_in,terminee
session_1978,hub_rabat,hub_rabat_borne_2,2025-03-06 20:19:00,2025-03-06 21:02:00,31.6,reservee,terminee
session_1979,hub_rabat,hub_rabat_borne_1,2025-03-06 15:01:00,2025-03-06 16:15:00,39.4,walk_in,terminee
session_1980,hub_rabat,hub_rabat_borne_4,2025-03-06 16:15:00,2025-03-06 16:39:00,22.8,reservee,terminee
session_1981,hub_rabat,hub_rabat_borne_6,2025-03-07 14:02:00,2025-03-07 14:30:00,8.4,reservee,terminee
session_1982,hub_rabat,hub_rabat_borne_1,2025-03-07 16:50:00,2025-03-07 18:07:00,32.4,walk_in,terminee
session_1983,hub_rabat,hub_rabat_borne_1,2025-03-07 12:43:00,2025-03-07 14:05:00,30.6,walk_in,terminee
session_1984,hub_rabat,hub_rabat_borne_5,2025-03-07 15:12:00,2025-03-07 15:37:00,19.7,reservee,terminee
session_1985,hub_rabat,hub_rabat_borne_1,2025-03-08 09:22:00,2025-03-08 09:58:00,19.1,reservee,terminee
session_1986,hub_rabat,hub_rabat_borne_5,2025-03-08 14:01:00,2025-03-08 14:56:00,6.3,walk_in,terminee
session_1987,hub_rabat,hub_rabat_borne_6,2025-03-09 12:38:00,2025-03-09 13:28:00,13.7,walk_in,terminee
session_1988,hub_rabat,hub_rabat_borne_3,2025-03-09 10:46:00,2025-03-09 12:06:00,32.1,reservee,terminee
session_1989,hub_rabat,hub_rabat_borne_2,2025-03-09 13:23:00,2025-03-09 14:25:00,12.4,reservee,terminee
session_1990,hub_rabat,hub_rabat_borne_3,2025-03-09 09:39:00,2025-03-09 10:04:00,22.1,reservee,terminee
session_1991,hub_rabat,hub_rabat_borne_1,2025-03-09 15:06:00,2025-03-09 15:39:00,33.1,reservee,terminee
session_1992,hub_rabat,hub_rabat_borne_5,2025-03-09 12:13:00,2025-03-09 12:53:00,35.8,reservee,terminee
session_1993,hub_rabat,hub_rabat_borne_1,2025-03-09 07:31:00,2025-03-09 08:17:00,32.7,walk_in,terminee
session_1994,hub_rabat,hub_rabat_borne_4,2025-03-09 11:20:00,2025-03-09 12:48:00,21.9,reservee,terminee
session_1995,hub_rabat,hub_rabat_borne_2,2025-03-10 19:19:00,2025-03-10 19:47:00,32.3,reservee,terminee
session_1996,hub_rabat,hub_rabat_borne_3,2025-03-10 18:17:00,2025-03-10 19:43:00,9.4,walk_in,terminee
session_1997,hub_rabat,hub_rabat_borne_2,2025-03-10 19:24:00,2025-03-10 20:28:00,18.0,reservee,terminee
session_1998,hub_rabat,hub_rabat_borne_2,2025-03-10 19:07:00,2025-03-10 20:22:00,25.4,reservee,terminee
session_1999,hub_rabat,hub_rabat_borne_2,2025-03-10 20:29:00,2025-03-10 21:28:00,14.3,walk_in,terminee
session_2000,hub_rabat,hub_rabat_borne_1,2025-03-10 14:43:00,2025-03-10 15:13:00,13.6,walk_in,terminee
session_2001,hub_rabat,hub_rabat_borne_1,2025-03-10 22:03:00,2025-03-10 22:31:00,20.6,reservee,terminee
session_2002,hub_rabat,hub_rabat_borne_3,2025-03-11 18:23:00,2025-03-11 19:44:00,17.1,reservee,terminee
session_2003,hub_rabat,hub_rabat_borne_6,2025-03-11 17:58:00,2025-03-11 18:31:00,32.2,walk_in,terminee
session_2004,hub_rabat,hub_rabat_borne_3,2025-03-11 22:25:00,2025-03-11 23:03:00,19.9,reservee,terminee
session_2005,hub_rabat,hub_rabat_borne_1,2025-03-11 14:48:00,2025-03-11 15:29:00,24.8,reservee,terminee
session_2006,hub_rabat,hub_rabat_borne_1,2025-03-11 16:07:00,2025-03-11 17:21:00,14.5,walk_in,terminee
session_2007,hub_rabat,hub_rabat_borne_4,2025-03-12 14:20:00,2025-03-12 14:47:00,19.6,reservee,terminee
session_2008,hub_rabat,hub_rabat_borne_4,2025-03-12 15:31:00,2025-03-12 16:06:00,14.2,reservee,terminee
session_2009,hub_rabat,hub_rabat_borne_3,2025-03-12 21:06:00,2025-03-12 22:08:00,25.9,walk_in,terminee
session_2010,hub_rabat,hub_rabat_borne_1,2025-03-12 20:53:00,2025-03-12 21:53:00,21.0,walk_in,terminee
session_2011,hub_rabat,hub_rabat_borne_1,2025-03-13 16:05:00,2025-03-13 17:21:00,39.4,reservee,terminee
session_2012,hub_rabat,hub_rabat_borne_2,2025-03-13 17:09:00,2025-03-13 18:24:00,7.1,walk_in,terminee
session_2013,hub_rabat,hub_rabat_borne_2,2025-03-13 19:06:00,2025-03-13 20:03:00,39.7,walk_in,terminee
session_2014,hub_rabat,hub_rabat_borne_5,2025-03-13 16:04:00,2025-03-13 17:19:00,18.2,walk_in,terminee
session_2015,hub_rabat,hub_rabat_borne_1,2025-03-13 21:24:00,2025-03-13 21:54:00,18.5,walk_in,terminee
session_2016,hub_rabat,hub_rabat_borne_2,2025-03-14 15:50:00,2025-03-14 16:29:00,18.0,reservee,terminee
session_2017,hub_rabat,hub_rabat_borne_2,2025-03-14 16:37:00,2025-03-14 17:33:00,38.8,reservee,terminee
session_2018,hub_rabat,hub_rabat_borne_5,2025-03-14 18:30:00,2025-03-14 18:52:00,28.0,walk_in,terminee
session_2019,hub_rabat,hub_rabat_borne_6,2025-03-14 22:19:00,2025-03-14 23:36:00,17.0,walk_in,terminee
session_2020,hub_rabat,hub_rabat_borne_4,2025-03-14 20:24:00,2025-03-14 20:59:00,12.0,walk_in,terminee
session_2021,hub_rabat,hub_rabat_borne_2,2025-03-15 15:28:00,2025-03-15 16:31:00,29.4,walk_in,terminee
session_2022,hub_rabat,hub_rabat_borne_1,2025-03-15 17:58:00,2025-03-15 18:18:00,29.8,walk_in,terminee
session_2023,hub_rabat,hub_rabat_borne_6,2025-03-15 16:46:00,2025-03-15 18:15:00,6.6,walk_in,terminee
session_2024,hub_rabat,hub_rabat_borne_5,2025-03-16 13:12:00,2025-03-16 13:32:00,14.1,walk_in,terminee
session_2025,hub_rabat,hub_rabat_borne_1,2025-03-16 14:07:00,2025-03-16 15:18:00,19.2,reservee,terminee
session_2026,hub_rabat,hub_rabat_borne_2,2025-03-16 14:36:00,2025-03-16 15:49:00,8.4,reservee,terminee
session_2027,hub_rabat,hub_rabat_borne_4,2025-03-16 12:15:00,2025-03-16 12:46:00,18.4,reservee,terminee
session_2028,hub_rabat,hub_rabat_borne_2,2025-03-16 18:28:00,2025-03-16 19:30:00,9.2,walk_in,terminee
session_2029,hub_rabat,hub_rabat_borne_5,2025-03-16 15:54:00,2025-03-16 16:42:00,32.4,reservee,terminee
session_2030,hub_rabat,hub_rabat_borne_4,2025-03-17 15:58:00,2025-03-17 16:52:00,16.6,reservee,terminee
session_2031,hub_rabat,hub_rabat_borne_1,2025-03-17 17:10:00,2025-03-17 17:40:00,6.0,walk_in,terminee
session_2032,hub_rabat,hub_rabat_borne_2,2025-03-17 18:30:00,2025-03-17 19:12:00,18.8,reservee,terminee
session_2033,hub_rabat,hub_rabat_borne_1,2025-03-17 18:40:00,2025-03-17 19:07:00,12.7,reservee,terminee
session_2034,hub_rabat,hub_rabat_borne_2,2025-03-17 19:20:00,2025-03-17 19:57:00,7.1,walk_in,terminee
session_2035,hub_rabat,hub_rabat_borne_3,2025-03-17 16:05:00,2025-03-17 17:01:00,9.3,walk_in,terminee
session_2036,hub_rabat,hub_rabat_borne_1,2025-03-18 20:57:00,2025-03-18 21:44:00,27.7,reservee,terminee
session_2037,hub_rabat,hub_rabat_borne_1,2025-03-18 16:14:00,2025-03-18 17:16:00,8.1,reservee,terminee
session_2038,hub_rabat,hub_rabat_borne_2,2025-03-18 15:44:00,2025-03-18 17:03:00,39.7,reservee,terminee
session_2039,hub_rabat,hub_rabat_borne_3,2025-03-19 17:36:00,2025-03-19 18:25:00,20.2,walk_in,terminee
session_2040,hub_rabat,hub_rabat_borne_6,2025-03-20 16:51:00,2025-03-20 18:11:00,20.5,reservee,terminee
session_2041,hub_rabat,hub_rabat_borne_4,2025-03-20 20:36:00,2025-03-20 21:32:00,36.2,reservee,terminee
session_2042,hub_rabat,hub_rabat_borne_2,2025-03-20 11:55:00,2025-03-20 12:44:00,11.7,reservee,terminee
session_2043,hub_rabat,hub_rabat_borne_3,2025-03-20 12:30:00,2025-03-20 13:09:00,15.9,walk_in,terminee
session_2044,hub_rabat,hub_rabat_borne_4,2025-03-20 19:22:00,2025-03-20 20:05:00,17.3,walk_in,terminee
session_2045,hub_rabat,hub_rabat_borne_2,2025-03-20 18:35:00,2025-03-20 19:31:00,35.7,reservee,terminee
session_2046,hub_rabat,hub_rabat_borne_3,2025-03-20 21:09:00,2025-03-20 22:10:00,19.0,walk_in,terminee
session_2047,hub_rabat,hub_rabat_borne_4,2025-03-20 19:00:00,2025-03-20 20:18:00,29.6,reservee,terminee
session_2048,hub_rabat,hub_rabat_borne_2,2025-03-21 17:14:00,2025-03-21 18:18:00,6.7,reservee,terminee
session_2049,hub_rabat,hub_rabat_borne_1,2025-03-21 19:35:00,2025-03-21 20:17:00,32.0,reservee,terminee
session_2050,hub_rabat,hub_rabat_borne_4,2025-03-21 16:01:00,2025-03-21 16:23:00,15.8,walk_in,terminee
session_2051,hub_rabat,hub_rabat_borne_5,2025-03-21 21:05:00,2025-03-21 22:14:00,29.2,walk_in,terminee
session_2052,hub_rabat,hub_rabat_borne_4,2025-03-22 12:20:00,2025-03-22 13:26:00,19.4,reservee,terminee
session_2053,hub_rabat,hub_rabat_borne_3,2025-03-22 19:02:00,2025-03-22 19:51:00,34.4,walk_in,terminee
session_2054,hub_rabat,hub_rabat_borne_5,2025-03-22 12:21:00,2025-03-22 13:16:00,22.8,reservee,terminee
session_2055,hub_rabat,hub_rabat_borne_3,2025-03-22 07:42:00,2025-03-22 08:44:00,31.1,reservee,terminee
session_2056,hub_rabat,hub_rabat_borne_5,2025-03-22 17:51:00,2025-03-22 18:28:00,22.2,reservee,terminee
session_2057,hub_rabat,hub_rabat_borne_6,2025-03-22 13:21:00,2025-03-22 13:53:00,25.0,walk_in,terminee
session_2058,hub_rabat,hub_rabat_borne_2,2025-03-22 13:50:00,2025-03-22 14:41:00,34.1,reservee,terminee
session_2059,hub_rabat,hub_rabat_borne_5,2025-03-22 11:09:00,2025-03-22 11:37:00,26.4,walk_in,terminee
session_2060,hub_rabat,hub_rabat_borne_1,2025-03-22 15:21:00,2025-03-22 16:10:00,36.3,walk_in,terminee
session_2061,hub_rabat,hub_rabat_borne_1,2025-03-23 16:11:00,2025-03-23 17:04:00,17.3,reservee,terminee
session_2062,hub_rabat,hub_rabat_borne_4,2025-03-23 08:53:00,2025-03-23 10:01:00,10.4,walk_in,terminee
session_2063,hub_rabat,hub_rabat_borne_3,2025-03-23 13:52:00,2025-03-23 14:45:00,11.0,walk_in,terminee
session_2064,hub_rabat,hub_rabat_borne_3,2025-03-23 19:23:00,2025-03-23 20:22:00,16.7,walk_in,terminee
session_2065,hub_rabat,hub_rabat_borne_4,2025-03-23 12:30:00,2025-03-23 12:53:00,37.8,reservee,terminee
session_2066,hub_rabat,hub_rabat_borne_3,2025-03-24 12:06:00,2025-03-24 13:35:00,27.0,reservee,terminee
session_2067,hub_rabat,hub_rabat_borne_3,2025-03-24 21:19:00,2025-03-24 22:45:00,31.4,reservee,terminee
session_2068,hub_rabat,hub_rabat_borne_3,2025-03-24 22:39:00,2025-03-24 23:34:00,18.9,reservee,terminee
session_2069,hub_rabat,hub_rabat_borne_3,2025-03-25 20:19:00,2025-03-25 21:27:00,36.3,walk_in,terminee
session_2070,hub_rabat,hub_rabat_borne_3,2025-03-25 13:12:00,2025-03-25 13:36:00,32.7,walk_in,terminee
session_2071,hub_rabat,hub_rabat_borne_6,2025-03-25 16:55:00,2025-03-25 17:46:00,36.7,walk_in,terminee
session_2072,hub_rabat,hub_rabat_borne_6,2025-03-25 20:57:00,2025-03-25 22:01:00,13.0,reservee,terminee
session_2073,hub_rabat,hub_rabat_borne_3,2025-03-25 17:09:00,2025-03-25 18:34:00,12.2,walk_in,terminee
session_2074,hub_rabat,hub_rabat_borne_3,2025-03-25 16:56:00,2025-03-25 17:45:00,29.4,reservee,terminee
session_2075,hub_rabat,hub_rabat_borne_6,2025-03-25 15:48:00,2025-03-25 16:28:00,5.8,reservee,terminee
session_2076,hub_rabat,hub_rabat_borne_2,2025-03-26 15:22:00,2025-03-26 15:46:00,39.9,walk_in,terminee
session_2077,hub_rabat,hub_rabat_borne_6,2025-03-26 16:42:00,2025-03-26 17:02:00,24.5,reservee,terminee
session_2078,hub_rabat,hub_rabat_borne_3,2025-03-26 21:16:00,2025-03-26 22:07:00,13.7,reservee,terminee
session_2079,hub_rabat,hub_rabat_borne_6,2025-03-26 14:41:00,2025-03-26 15:48:00,13.5,reservee,terminee
session_2080,hub_rabat,hub_rabat_borne_5,2025-03-26 22:57:00,2025-03-27 00:24:00,27.2,walk_in,terminee
session_2081,hub_rabat,hub_rabat_borne_6,2025-03-26 21:46:00,2025-03-26 23:12:00,32.9,reservee,terminee
session_2082,hub_rabat,hub_rabat_borne_3,2025-03-26 18:21:00,2025-03-26 19:38:00,29.6,reservee,terminee
session_2083,hub_rabat,hub_rabat_borne_6,2025-03-26 19:22:00,2025-03-26 20:21:00,18.0,reservee,terminee
session_2084,hub_rabat,hub_rabat_borne_5,2025-03-27 13:40:00,2025-03-27 15:03:00,15.7,walk_in,terminee
session_2085,hub_rabat,hub_rabat_borne_6,2025-03-27 15:32:00,2025-03-27 16:49:00,30.3,walk_in,terminee
session_2086,hub_rabat,hub_rabat_borne_5,2025-03-27 18:58:00,2025-03-27 20:23:00,20.1,reservee,terminee
session_2087,hub_rabat,hub_rabat_borne_2,2025-03-27 19:49:00,2025-03-27 21:15:00,34.1,reservee,terminee
session_2088,hub_rabat,hub_rabat_borne_1,2025-03-27 17:22:00,2025-03-27 17:50:00,8.7,reservee,terminee
session_2089,hub_rabat,hub_rabat_borne_1,2025-03-28 21:44:00,2025-03-28 22:49:00,31.0,walk_in,terminee
session_2090,hub_rabat,hub_rabat_borne_5,2025-03-28 22:33:00,2025-03-28 23:25:00,18.8,reservee,terminee
session_2091,hub_rabat,hub_rabat_borne_5,2025-03-28 22:25:00,2025-03-28 23:25:00,22.5,reservee,terminee
session_2092,hub_rabat,hub_rabat_borne_3,2025-03-28 17:41:00,2025-03-28 18:24:00,5.3,reservee,terminee
session_2093,hub_rabat,hub_rabat_borne_6,2025-03-29 13:46:00,2025-03-29 14:24:00,37.4,reservee,terminee
session_2094,hub_rabat,hub_rabat_borne_1,2025-03-29 16:53:00,2025-03-29 18:22:00,35.2,reservee,terminee
session_2095,hub_rabat,hub_rabat_borne_2,2025-03-29 13:13:00,2025-03-29 13:59:00,29.4,walk_in,terminee
session_2096,hub_rabat,hub_rabat_borne_3,2025-03-29 20:12:00,2025-03-29 21:00:00,7.2,walk_in,terminee
session_2097,hub_rabat,hub_rabat_borne_2,2025-03-29 14:40:00,2025-03-29 15:19:00,21.7,reservee,terminee
session_2098,hub_rabat,hub_rabat_borne_3,2025-03-29 11:37:00,2025-03-29 13:02:00,16.6,reservee,terminee
session_2099,hub_rabat,hub_rabat_borne_1,2025-03-30 16:37:00,2025-03-30 17:52:00,24.9,walk_in,terminee
session_2100,hub_rabat,hub_rabat_borne_3,2025-03-30 12:38:00,2025-03-30 13:54:00,14.6,reservee,terminee
session_2101,hub_rabat,hub_rabat_borne_5,2025-03-30 11:03:00,2025-03-30 11:51:00,32.3,walk_in,terminee
session_2102,hub_rabat,hub_rabat_borne_6,2025-03-30 19:55:00,2025-03-30 20:49:00,26.9,walk_in,terminee
session_2103,hub_rabat,hub_rabat_borne_2,2025-03-30 17:06:00,2025-03-30 17:51:00,24.3,walk_in,terminee
session_2104,hub_rabat,hub_rabat_borne_4,2025-03-30 13:49:00,2025-03-30 14:27:00,26.6,reservee,terminee
session_2105,hub_rabat,hub_rabat_borne_3,2025-03-30 18:28:00,2025-03-30 19:26:00,33.6,reservee,terminee
session_2106,hub_rabat,hub_rabat_borne_1,2025-03-30 07:49:00,2025-03-30 08:48:00,16.2,walk_in,terminee
session_2107,hub_rabat,hub_rabat_borne_2,2025-03-30 13:19:00,2025-03-30 14:09:00,30.8,walk_in,terminee
session_2108,hub_rabat,hub_rabat_borne_1,2025-03-30 15:42:00,2025-03-30 17:04:00,36.5,walk_in,terminee
session_2109,hub_rabat,hub_rabat_borne_4,2025-03-30 15:18:00,2025-03-30 16:43:00,25.9,reservee,terminee
session_2110,hub_rabat,hub_rabat_borne_6,2025-03-30 13:06:00,2025-03-30 14:19:00,38.8,reservee,terminee
session_2111,hub_rabat,hub_rabat_borne_6,2025-03-31 18:19:00,2025-03-31 19:01:00,35.7,walk_in,terminee
session_2112,hub_rabat,hub_rabat_borne_5,2025-03-31 18:25:00,2025-03-31 19:07:00,34.8,walk_in,terminee
session_2113,hub_rabat,hub_rabat_borne_2,2025-03-31 17:57:00,2025-03-31 18:18:00,16.4,walk_in,terminee
session_2114,hub_rabat,hub_rabat_borne_3,2025-04-01 15:55:00,2025-04-01 16:55:00,27.2,reservee,terminee
session_2115,hub_rabat,hub_rabat_borne_2,2025-04-01 15:03:00,2025-04-01 16:20:00,13.3,reservee,terminee
session_2116,hub_rabat,hub_rabat_borne_4,2025-04-01 13:24:00,2025-04-01 13:44:00,20.7,walk_in,terminee
session_2117,hub_rabat,hub_rabat_borne_5,2025-04-01 22:41:00,2025-04-01 23:02:00,36.8,walk_in,terminee
session_2118,hub_rabat,hub_rabat_borne_1,2025-04-02 16:40:00,2025-04-02 17:43:00,34.1,walk_in,terminee
session_2119,hub_rabat,hub_rabat_borne_1,2025-04-02 17:31:00,2025-04-02 18:54:00,33.0,walk_in,terminee
session_2120,hub_rabat,hub_rabat_borne_6,2025-04-02 19:42:00,2025-04-02 20:50:00,11.1,walk_in,terminee
session_2121,hub_rabat,hub_rabat_borne_6,2025-04-02 22:26:00,2025-04-02 22:58:00,31.1,walk_in,terminee
session_2122,hub_rabat,hub_rabat_borne_4,2025-04-02 19:32:00,2025-04-02 19:59:00,16.9,reservee,terminee
session_2123,hub_rabat,hub_rabat_borne_3,2025-04-03 21:05:00,2025-04-03 22:04:00,38.5,walk_in,terminee
session_2124,hub_rabat,hub_rabat_borne_4,2025-04-03 17:54:00,2025-04-03 18:47:00,14.3,walk_in,terminee
session_2125,hub_rabat,hub_rabat_borne_2,2025-04-03 19:21:00,2025-04-03 19:43:00,11.2,walk_in,terminee
session_2126,hub_rabat,hub_rabat_borne_3,2025-04-03 16:04:00,2025-04-03 17:07:00,30.2,walk_in,terminee
session_2127,hub_rabat,hub_rabat_borne_6,2025-04-03 19:34:00,2025-04-03 20:42:00,35.2,reservee,terminee
session_2128,hub_rabat,hub_rabat_borne_3,2025-04-03 17:18:00,2025-04-03 17:50:00,38.8,reservee,terminee
session_2129,hub_rabat,hub_rabat_borne_6,2025-04-04 17:03:00,2025-04-04 17:31:00,20.0,walk_in,terminee
session_2130,hub_rabat,hub_rabat_borne_3,2025-04-04 16:35:00,2025-04-04 17:16:00,20.1,reservee,terminee
session_2131,hub_rabat,hub_rabat_borne_4,2025-04-05 13:57:00,2025-04-05 15:17:00,5.2,walk_in,terminee
session_2132,hub_rabat,hub_rabat_borne_4,2025-04-05 12:55:00,2025-04-05 14:09:00,10.1,walk_in,terminee
session_2133,hub_rabat,hub_rabat_borne_2,2025-04-06 16:33:00,2025-04-06 17:11:00,32.2,walk_in,terminee
session_2134,hub_rabat,hub_rabat_borne_6,2025-04-06 15:53:00,2025-04-06 16:57:00,17.0,walk_in,terminee
session_2135,hub_rabat,hub_rabat_borne_1,2025-04-06 21:09:00,2025-04-06 21:59:00,14.9,walk_in,terminee
session_2136,hub_rabat,hub_rabat_borne_6,2025-04-07 19:37:00,2025-04-07 20:34:00,19.3,reservee,terminee
session_2137,hub_rabat,hub_rabat_borne_5,2025-04-07 19:40:00,2025-04-07 20:29:00,20.6,walk_in,terminee
session_2138,hub_rabat,hub_rabat_borne_5,2025-04-07 12:38:00,2025-04-07 13:07:00,11.8,walk_in,terminee
session_2139,hub_rabat,hub_rabat_borne_2,2025-04-07 18:16:00,2025-04-07 19:38:00,30.8,walk_in,terminee
session_2140,hub_rabat,hub_rabat_borne_6,2025-04-08 18:05:00,2025-04-08 19:18:00,7.9,reservee,terminee
session_2141,hub_rabat,hub_rabat_borne_5,2025-04-08 11:43:00,2025-04-08 12:31:00,12.3,walk_in,terminee
session_2142,hub_rabat,hub_rabat_borne_4,2025-04-08 17:55:00,2025-04-08 18:30:00,20.5,reservee,terminee
session_2143,hub_rabat,hub_rabat_borne_3,2025-04-08 21:19:00,2025-04-08 22:27:00,33.2,walk_in,terminee
session_2144,hub_rabat,hub_rabat_borne_1,2025-04-09 16:07:00,2025-04-09 16:38:00,26.5,reservee,terminee
session_2145,hub_rabat,hub_rabat_borne_1,2025-04-09 21:40:00,2025-04-09 22:43:00,30.6,walk_in,terminee
session_2146,hub_rabat,hub_rabat_borne_6,2025-04-09 18:33:00,2025-04-09 19:45:00,12.6,reservee,terminee
session_2147,hub_rabat,hub_rabat_borne_6,2025-04-09 16:33:00,2025-04-09 17:18:00,28.3,walk_in,terminee
session_2148,hub_rabat,hub_rabat_borne_4,2025-04-09 18:45:00,2025-04-09 19:51:00,9.6,reservee,terminee
session_2149,hub_rabat,hub_rabat_borne_3,2025-04-10 17:01:00,2025-04-10 17:49:00,32.9,reservee,terminee
session_2150,hub_rabat,hub_rabat_borne_6,2025-04-10 16:27:00,2025-04-10 17:42:00,28.6,walk_in,terminee
session_2151,hub_rabat,hub_rabat_borne_5,2025-04-10 18:29:00,2025-04-10 19:36:00,10.9,walk_in,terminee
session_2152,hub_rabat,hub_rabat_borne_2,2025-04-11 18:58:00,2025-04-11 19:35:00,21.6,walk_in,terminee
session_2153,hub_rabat,hub_rabat_borne_6,2025-04-11 08:54:00,2025-04-11 09:48:00,36.3,walk_in,terminee
session_2154,hub_rabat,hub_rabat_borne_5,2025-04-11 17:03:00,2025-04-11 18:06:00,37.3,walk_in,terminee
session_2155,hub_rabat,hub_rabat_borne_2,2025-04-11 19:38:00,2025-04-11 20:42:00,24.3,walk_in,terminee
session_2156,hub_rabat,hub_rabat_borne_4,2025-04-11 16:05:00,2025-04-11 17:08:00,16.0,reservee,terminee
session_2157,hub_rabat,hub_rabat_borne_2,2025-04-12 10:34:00,2025-04-12 11:13:00,37.0,walk_in,terminee
session_2158,hub_rabat,hub_rabat_borne_3,2025-04-12 12:56:00,2025-04-12 14:10:00,32.7,walk_in,terminee
session_2159,hub_rabat,hub_rabat_borne_4,2025-04-12 16:51:00,2025-04-12 17:15:00,24.4,reservee,terminee
session_2160,hub_rabat,hub_rabat_borne_1,2025-04-12 15:01:00,2025-04-12 15:41:00,6.9,reservee,terminee
session_2161,hub_rabat,hub_rabat_borne_3,2025-04-12 11:36:00,2025-04-12 12:43:00,6.1,walk_in,terminee
session_2162,hub_rabat,hub_rabat_borne_1,2025-04-12 13:30:00,2025-04-12 14:55:00,39.9,walk_in,terminee
session_2163,hub_rabat,hub_rabat_borne_6,2025-04-12 09:31:00,2025-04-12 10:37:00,10.1,reservee,terminee
session_2164,hub_rabat,hub_rabat_borne_6,2025-04-12 09:19:00,2025-04-12 09:55:00,13.0,reservee,terminee
session_2165,hub_rabat,hub_rabat_borne_3,2025-04-13 12:45:00,2025-04-13 13:27:00,21.5,walk_in,terminee
session_2166,hub_rabat,hub_rabat_borne_5,2025-04-13 15:43:00,2025-04-13 16:23:00,27.6,reservee,terminee
session_2167,hub_rabat,hub_rabat_borne_1,2025-04-13 12:57:00,2025-04-13 14:11:00,37.0,reservee,terminee
session_2168,hub_rabat,hub_rabat_borne_4,2025-04-14 22:32:00,2025-04-14 23:56:00,36.1,walk_in,terminee
session_2169,hub_rabat,hub_rabat_borne_3,2025-04-14 22:31:00,2025-04-14 23:42:00,39.2,reservee,terminee
session_2170,hub_rabat,hub_rabat_borne_2,2025-04-14 17:17:00,2025-04-14 18:34:00,6.6,reservee,terminee
session_2171,hub_rabat,hub_rabat_borne_1,2025-04-14 13:23:00,2025-04-14 13:53:00,26.4,reservee,terminee
session_2172,hub_rabat,hub_rabat_borne_6,2025-04-15 19:49:00,2025-04-15 21:06:00,10.7,walk_in,terminee
session_2173,hub_rabat,hub_rabat_borne_1,2025-04-15 22:32:00,2025-04-15 23:14:00,35.8,walk_in,terminee
session_2174,hub_rabat,hub_rabat_borne_5,2025-04-15 19:42:00,2025-04-15 20:12:00,37.3,reservee,terminee
session_2175,hub_rabat,hub_rabat_borne_5,2025-04-15 13:52:00,2025-04-15 14:57:00,25.9,reservee,terminee
session_2176,hub_rabat,hub_rabat_borne_3,2025-04-15 12:04:00,2025-04-15 12:31:00,39.8,reservee,terminee
session_2177,hub_rabat,hub_rabat_borne_2,2025-04-15 22:14:00,2025-04-15 23:19:00,21.6,walk_in,terminee
session_2178,hub_rabat,hub_rabat_borne_4,2025-04-15 17:28:00,2025-04-15 17:51:00,33.9,reservee,terminee
session_2179,hub_rabat,hub_rabat_borne_6,2025-04-16 16:56:00,2025-04-16 17:22:00,25.2,walk_in,terminee
session_2180,hub_rabat,hub_rabat_borne_1,2025-04-16 17:50:00,2025-04-16 19:05:00,37.7,walk_in,terminee
session_2181,hub_rabat,hub_rabat_borne_1,2025-04-16 17:54:00,2025-04-16 18:29:00,25.4,walk_in,terminee
session_2182,hub_rabat,hub_rabat_borne_6,2025-04-17 17:41:00,2025-04-17 18:13:00,34.1,reservee,terminee
